num_traces,guessing_entropy,success_rate
2607,158.95,0.0
2608,159.16,0.0
2609,159.11,0.0
2610,159.3,0.0
2611,159.12,0.0
2612,159.34,0.0
2613,159.4,0.0
2614,159.37,0.0
2615,159.69,0.0
2616,159.6,0.0
2617,159.5,0.0
2618,159.32,0.0
2619,159.41,0.0
2620,159.12,0.0
2621,159.09,0.0
2622,159.27,0.0
2623,159.4,0.0
2624,159.37,0.0
2625,158.98,0.0
2626,159.06,0.0
2627,159.19,0.0
2628,159.3,0.0
2629,159.61,0.0
2630,159.48,0.0
2631,159.3,0.0
2632,159.34,0.0
2633,159.29,0.0
2634,158.96,0.0
2635,158.98,0.0
2636,158.83,0.0
2637,158.8,0.0
2638,158.8,0.0
2639,158.85,0.0
2640,158.79,0.0
2641,158.93,0.0
2642,158.87,0.0
2643,158.56,0.0
2644,158.84,0.0
2645,158.72,0.0
2646,158.89,0.0
2647,159.03,0.0
2648,158.93,0.0
2649,158.96,0.0
2650,159.05,0.0
2651,158.89,0.0
2652,159.14,0.0
2653,159.2,0.0
2654,159.63,0.0
2655,159.69,0.0
2656,159.77,0.0
2657,160.0,0.0
2658,160.02,0.0
2659,159.96,0.0
2660,159.88,0.0
2661,159.75,0.0
2662,159.72,0.0
2663,159.33,0.0
2664,159.44,0.0
2665,159.49,0.0
2666,159.4,0.0
2667,159.29,0.0
2668,159.13,0.0
2669,159.31,0.0
2670,159.29,0.0
2671,159.1,0.0
2672,159.57,0.0
2673,159.46,0.0
2674,159.42,0.0
2675,159.64,0.0
2676,159.57,0.0
2677,159.53,0.0
2678,159.54,0.0
2679,159.67,0.0
2680,159.51,0.0
2681,159.94,0.0
2682,159.82,0.0
2683,159.61,0.0
2684,159.56,0.0
2685,160.11,0.0
2686,160.13,0.0
2687,160.21,0.0
2688,160.31,0.0
2689,160.43,0.0
2690,160.41,0.0
2691,160.28,0.0
2692,160.0,0.0
2693,160.16,0.0
2694,160.16,0.0
2695,160.27,0.0
2696,160.25,0.0
2697,160.34,0.0
2698,160.09,0.0
2699,160.16,0.0
2700,160.34,0.0
2701,160.38,0.0
2702,160.43,0.0
2703,160.38,0.0
2704,160.55,0.0
2705,160.53,0.0
2706,160.4,0.0
2707,160.13,0.0
2708,160.23,0.0
2709,160.06,0.0
2710,160.17,0.0
2711,159.67,0.0
2712,159.76,0.0
2713,159.56,0.0
2714,159.42,0.0
2715,159.1,0.0
2716,159.41,0.0
2717,159.29,0.0
2718,159.54,0.0
2719,159.61,0.0
2720,159.33,0.0
2721,159.05,0.0
2722,159.06,0.0
2723,159.01,0.0
2724,159.13,0.0
2725,159.12,0.0
2726,159.13,0.0
2727,158.91,0.0
2728,159.07,0.0
2729,158.88,0.0
2730,159.14,0.0
2731,158.97,0.0
2732,159.11,0.0
2733,158.89,0.0
2734,159.02,0.0
2735,159.22,0.0
2736,159.22,0.0
2737,158.83,0.0
2738,158.97,0.0
2739,158.98,0.0
2740,158.89,0.0
2741,158.97,0.0
2742,158.99,0.0
2743,158.82,0.0
2744,158.68,0.0
2745,158.8,0.0
2746,158.83,0.0
2747,159.01,0.0
2748,158.91,0.0
2749,158.98,0.0
2750,158.96,0.0
2751,158.95,0.0
2752,158.79,0.0
2753,158.88,0.0
2754,158.91,0.0
2755,159.05,0.0
2756,159.32,0.0
2757,159.38,0.0
2758,159.19,0.0
2759,158.79,0.0
2760,159.17,0.0
2761,159.11,0.0
2762,159.06,0.0
2763,158.91,0.0
2764,158.68,0.0
2765,158.85,0.0
2766,158.65,0.0
2767,158.74,0.0
2768,158.77,0.0
2769,158.58,0.0
2770,158.58,0.0
2771,158.59,0.0
2772,158.63,0.0
2773,158.64,0.0
2774,158.45,0.0
2775,158.08,0.0
2776,158.21,0.0
2777,158.27,0.0
2778,158.27,0.0
2779,158.0,0.0
2780,157.93,0.0
2781,158.08,0.0
2782,157.85,0.0
2783,157.9,0.0
2784,157.73,0.0
2785,157.63,0.0
2786,157.43,0.0
2787,157.54,0.0
2788,157.49,0.0
2789,157.63,0.0
2790,157.84,0.0
2791,157.78,0.0
2792,158.02,0.0
2793,158.26,0.0
2794,158.47,0.0
2795,158.26,0.0
2796,158.14,0.0
2797,158.17,0.0
2798,158.43,0.0
2799,158.73,0.0
2800,158.5,0.0
2801,158.64,0.0
2802,158.61,0.0
2803,158.61,0.0
2804,158.44,0.0
2805,158.47,0.0
2806,158.54,0.0
2807,158.46,0.0
2808,158.51,0.0
2809,158.68,0.0
2810,158.17,0.0
2811,158.14,0.0
2812,158.28,0.0
2813,158.41,0.0
2814,158.4,0.0
2815,158.57,0.0
2816,158.09,0.0
2817,158.23,0.0
2818,158.19,0.0
2819,158.31,0.0
2820,158.36,0.0
2821,158.03,0.0
2822,158.01,0.0
2823,157.42,0.0
2824,157.96,0.0
2825,157.89,0.0
2826,157.87,0.0
2827,157.54,0.0
2828,157.58,0.0
2829,157.49,0.0
2830,157.79,0.0
2831,157.46,0.0
2832,157.48,0.0
2833,157.29,0.0
2834,157.04,0.0
2835,157.2,0.0
2836,157.2,0.0
2837,157.26,0.0
2838,157.44,0.0
2839,157.07,0.0
2840,157.35,0.0
2841,157.36,0.0
2842,157.33,0.0
2843,157.28,0.0
2844,157.26,0.0
2845,157.38,0.0
2846,157.53,0.0
2847,157.52,0.0
2848,157.69,0.0
2849,157.78,0.0
2850,157.78,0.0
2851,157.93,0.0
2852,158.01,0.0
2853,158.14,0.0
2854,158.06,0.0
2855,158.18,0.0
2856,157.79,0.0
2857,157.99,0.0
2858,158.1,0.0
2859,158.04,0.0
2860,158.0,0.0
2861,158.01,0.0
2862,157.89,0.0
2863,158.2,0.0
2864,158.34,0.0
2865,158.25,0.0
2866,158.43,0.0
2867,158.51,0.0
2868,158.56,0.0
2869,158.49,0.0
2870,158.6,0.0
2871,158.67,0.0
2872,158.95,0.0
2873,158.82,0.0
2874,158.54,0.0
2875,158.61,0.0
2876,158.68,0.0
2877,158.79,0.0
2878,158.81,0.0
2879,158.98,0.0
2880,158.88,0.0
2881,159.29,0.0
2882,159.51,0.0
2883,159.24,0.0
2884,159.2,0.0
2885,158.76,0.0
2886,158.84,0.0
2887,158.98,0.0
2888,158.92,0.0
2889,159.26,0.0
2890,159.24,0.0
2891,159.17,0.0
2892,159.21,0.0
2893,159.11,0.0
2894,159.52,0.0
2895,159.65,0.0
2896,159.63,0.0
2897,159.86,0.0
2898,159.75,0.0
2899,159.75,0.0
2900,159.87,0.0
2901,159.71,0.0
2902,159.49,0.0
2903,159.81,0.0
2904,159.77,0.0
2905,160.16,0.0
2906,160.11,0.0
2907,160.1,0.0
2908,160.32,0.0
2909,159.99,0.0
2910,160.04,0.0
2911,159.97,0.0
2912,160.15,0.0
2913,159.94,0.0
2914,160.13,0.0
2915,159.92,0.0
2916,159.59,0.0
2917,159.51,0.0
2918,159.23,0.0
2919,159.57,0.0
2920,159.37,0.0
2921,159.57,0.0
2922,159.92,0.0
2923,160.06,0.0
2924,159.85,0.0
2925,159.91,0.0
2926,160.22,0.0
2927,160.11,0.0
2928,160.28,0.0
2929,160.41,0.0
2930,160.31,0.0
2931,160.33,0.0
2932,159.93,0.0
2933,160.05,0.0
2934,160.22,0.0
2935,160.63,0.0
2936,160.6,0.0
2937,160.36,0.0
2938,160.54,0.0
2939,160.76,0.0
2940,160.76,0.0
2941,160.55,0.0
2942,160.48,0.0
2943,160.27,0.0
2944,160.28,0.0
2945,160.31,0.0
2946,160.5,0.0
2947,160.44,0.0
2948,160.22,0.0
2949,160.34,0.0
2950,160.5,0.0
2951,160.64,0.0
2952,160.88,0.0
2953,160.48,0.0
2954,160.49,0.0
2955,160.7,0.0
2956,160.93,0.0
2957,160.94,0.0
2958,160.77,0.0
2959,160.58,0.0
2960,160.55,0.0
2961,160.27,0.0
2962,160.46,0.0
2963,160.73,0.0
2964,160.44,0.0
2965,160.56,0.0
2966,160.49,0.0
2967,160.02,0.0
2968,160.25,0.0
2969,160.33,0.0
2970,160.05,0.0
2971,160.27,0.0
2972,160.07,0.0
2973,160.19,0.0
2974,160.34,0.0
2975,160.56,0.0
2976,160.63,0.0
2977,160.83,0.0
2978,160.81,0.0
2979,161.09,0.0
2980,161.18,0.0
2981,161.23,0.0
2982,161.11,0.0
2983,161.17,0.0
2984,161.08,0.0
2985,161.26,0.0
2986,161.29,0.0
2987,161.38,0.0
2988,161.48,0.0
2989,161.51,0.0
2990,161.63,0.0
2991,161.6,0.0
2992,161.39,0.0
2993,161.21,0.0
2994,161.07,0.0
2995,160.87,0.0
2996,160.98,0.0
2997,160.99,0.0
2998,160.68,0.0
2999,160.8,0.0
3000,160.75,0.0
3001,160.93,0.0
3002,160.76,0.0
3003,160.78,0.0
3004,160.66,0.0
3005,160.74,0.0
3006,160.91,0.0
3007,160.93,0.0
3008,160.94,0.0
3009,160.91,0.0
3010,161.18,0.0
3011,161.12,0.0
3012,161.19,0.0
3013,160.99,0.0
3014,160.98,0.0
3015,161.06,0.0
3016,161.13,0.0
3017,160.75,0.0
3018,160.81,0.0
3019,160.82,0.0
3020,160.74,0.0
3021,160.8,0.0
3022,160.57,0.0
3023,161.09,0.0
3024,160.67,0.0
3025,160.84,0.0
3026,160.9,0.0
3027,160.88,0.0
3028,161.03,0.0
3029,161.13,0.0
3030,161.3,0.0
3031,161.45,0.0
3032,161.2,0.0
3033,161.15,0.0
3034,160.99,0.0
3035,160.82,0.0
3036,160.81,0.0
3037,160.55,0.0
3038,160.87,0.0
3039,160.96,0.0
3040,161.07,0.0
3041,161.01,0.0
3042,161.16,0.0
3043,161.11,0.0
3044,160.79,0.0
3045,160.91,0.0
3046,160.94,0.0
3047,160.98,0.0
3048,161.07,0.0
3049,161.18,0.0
3050,161.21,0.0
3051,161.21,0.0
3052,161.6,0.0
3053,161.72,0.0
3054,161.67,0.0
3055,161.79,0.0
3056,161.78,0.0
3057,161.58,0.0
3058,161.6,0.0
3059,161.58,0.0
3060,161.52,0.0
3061,161.34,0.0
3062,161.48,0.0
3063,161.18,0.0
3064,161.0,0.0
3065,161.04,0.0
3066,161.06,0.0
3067,161.34,0.0
3068,161.44,0.0
3069,161.83,0.0
3070,161.64,0.0
3071,162.13,0.0
3072,161.99,0.0
3073,161.74,0.0
3074,161.59,0.0
3075,161.42,0.0
3076,161.46,0.0
3077,161.81,0.0
3078,161.8,0.0
3079,161.74,0.0
3080,161.83,0.0
3081,161.78,0.0
3082,161.92,0.0
3083,161.79,0.0
3084,161.98,0.0
3085,162.12,0.0
3086,162.31,0.0
3087,162.17,0.0
3088,162.35,0.0
3089,162.42,0.0
3090,162.41,0.0
3091,162.19,0.0
3092,162.02,0.0
3093,162.34,0.0
3094,162.59,0.0
3095,162.29,0.0
3096,162.74,0.0
3097,162.68,0.0
3098,162.74,0.0
3099,162.62,0.0
3100,162.52,0.0
3101,162.73,0.0
3102,162.63,0.0
3103,162.36,0.0
3104,162.39,0.0
3105,162.74,0.0
3106,163.04,0.0
3107,163.02,0.0
3108,162.83,0.0
3109,162.83,0.0
3110,163.07,0.0
3111,162.93,0.0
3112,163.21,0.0
3113,163.03,0.0
3114,163.0,0.0
3115,162.99,0.0
3116,163.17,0.0
3117,163.17,0.0
3118,163.33,0.0
3119,163.24,0.0
3120,163.11,0.0
3121,163.09,0.0
3122,163.26,0.0
3123,163.12,0.0
3124,163.03,0.0
3125,163.32,0.0
3126,163.56,0.0
3127,163.79,0.0
3128,163.73,0.0
3129,163.48,0.0
3130,163.44,0.0
3131,163.47,0.0
3132,163.5,0.0
3133,163.8,0.0
3134,163.79,0.0
3135,163.67,0.0
3136,163.62,0.0
3137,163.6,0.0
3138,163.44,0.0
3139,163.75,0.0
3140,163.64,0.0
3141,163.65,0.0
3142,163.56,0.0
3143,163.47,0.0
3144,163.44,0.0
3145,163.56,0.0
3146,163.54,0.0
3147,163.62,0.0
3148,163.66,0.0
3149,163.48,0.0
3150,163.38,0.0
3151,163.16,0.0
3152,163.38,0.0
3153,163.19,0.0
3154,162.95,0.0
3155,163.09,0.0
3156,163.4,0.0
3157,163.63,0.0
3158,163.46,0.0
3159,163.45,0.0
3160,163.56,0.0
3161,163.3,0.0
3162,163.49,0.0
3163,163.42,0.0
3164,163.67,0.0
3165,163.63,0.0
3166,163.81,0.0
3167,163.75,0.0
3168,163.75,0.0
3169,163.75,0.0
3170,163.94,0.0
3171,163.84,0.0
3172,163.87,0.0
3173,163.86,0.0
3174,163.83,0.0
3175,163.99,0.0
3176,163.99,0.0
3177,164.21,0.0
3178,164.25,0.0
3179,164.45,0.0
3180,164.27,0.0
3181,164.17,0.0
3182,164.0,0.0
3183,164.12,0.0
3184,164.12,0.0
3185,164.47,0.0
3186,164.54,0.0
3187,164.41,0.0
3188,164.65,0.0
3189,164.49,0.0
3190,164.43,0.0
3191,164.67,0.0
3192,164.59,0.0
3193,164.79,0.0
3194,164.41,0.0
3195,164.51,0.0
3196,164.4,0.0
3197,163.88,0.0
3198,163.99,0.0
3199,164.28,0.0
3200,164.02,0.0
3201,164.09,0.0
3202,164.07,0.0
3203,164.08,0.0
3204,164.19,0.0
3205,164.33,0.0
3206,163.95,0.0
3207,164.15,0.0
3208,163.93,0.0
3209,163.91,0.0
3210,164.04,0.0
3211,164.21,0.0
3212,164.19,0.0
3213,164.03,0.0
3214,164.03,0.0
3215,163.89,0.0
3216,163.83,0.0
3217,163.99,0.0
3218,164.17,0.0
3219,164.01,0.0
3220,163.98,0.0
3221,163.75,0.0
3222,163.7,0.0
3223,163.83,0.0
3224,163.63,0.0
3225,163.79,0.0
3226,164.02,0.0
3227,164.0,0.0
3228,164.05,0.0
3229,163.98,0.0
3230,163.79,0.0
3231,164.19,0.0
3232,164.36,0.0
3233,164.4,0.0
3234,164.54,0.0
3235,164.33,0.0
3236,164.41,0.0
3237,164.14,0.0
3238,163.93,0.0
3239,163.94,0.0
3240,163.88,0.0
3241,163.67,0.0
3242,164.1,0.0
3243,164.23,0.0
3244,164.26,0.0
3245,164.33,0.0
3246,164.07,0.0
3247,163.9,0.0
3248,164.01,0.0
3249,164.15,0.0
3250,163.95,0.0
3251,163.92,0.0
3252,163.93,0.0
3253,163.99,0.0
3254,163.98,0.0
3255,164.24,0.0
3256,164.62,0.0
3257,164.63,0.0
3258,164.7,0.0
3259,164.85,0.0
3260,165.11,0.0
3261,165.01,0.0
3262,164.73,0.0
3263,164.56,0.0
3264,164.8,0.0
3265,164.68,0.0
3266,164.5,0.0
3267,164.54,0.0
3268,164.26,0.0
3269,164.16,0.0
3270,164.21,0.0
3271,163.92,0.0
3272,164.31,0.0
3273,164.39,0.0
3274,164.47,0.0
3275,164.6,0.0
3276,164.52,0.0
3277,164.39,0.0
3278,164.52,0.0
3279,164.64,0.0
3280,164.51,0.0
3281,164.62,0.0
3282,164.25,0.0
3283,164.51,0.0
3284,164.39,0.0
3285,164.39,0.0
3286,163.95,0.0
3287,163.72,0.0
3288,163.77,0.0
3289,164.03,0.0
3290,164.01,0.0
3291,163.69,0.0
3292,163.93,0.0
3293,163.9,0.0
3294,163.75,0.0
3295,164.01,0.0
3296,164.26,0.0
3297,163.77,0.0
3298,164.0,0.0
3299,163.66,0.0
3300,163.64,0.0
3301,163.76,0.0
3302,163.62,0.0
3303,163.76,0.0
3304,163.91,0.0
3305,163.8,0.0
3306,164.04,0.0
3307,164.17,0.0
3308,163.98,0.0
3309,164.18,0.0
3310,164.13,0.0
3311,164.26,0.0
3312,164.0,0.0
3313,163.76,0.0
3314,163.88,0.0
3315,163.77,0.0
3316,163.83,0.0
3317,163.66,0.0
3318,163.28,0.0
3319,163.55,0.0
3320,163.4,0.0
3321,163.77,0.0
3322,163.39,0.0
3323,163.84,0.0
3324,163.55,0.0
3325,163.72,0.0
3326,163.7,0.0
3327,163.59,0.0
3328,163.32,0.0
3329,163.3,0.0
3330,162.99,0.0
3331,163.17,0.0
3332,163.01,0.0
3333,162.64,0.0
3334,162.74,0.0
3335,162.71,0.0
3336,162.64,0.0
3337,162.6,0.0
3338,162.83,0.0
3339,162.84,0.0
3340,162.86,0.0
3341,162.79,0.0
3342,162.7,0.0
3343,162.99,0.0
3344,162.63,0.0
3345,162.97,0.0
3346,163.08,0.0
3347,163.26,0.0
3348,163.58,0.0
3349,163.5,0.0
3350,163.15,0.0
3351,163.33,0.0
3352,163.46,0.0
3353,163.4,0.0
3354,163.44,0.0
3355,163.59,0.0
3356,163.66,0.0
3357,163.66,0.0
3358,163.34,0.0
3359,163.38,0.0
3360,163.37,0.0
3361,163.41,0.0
3362,163.76,0.0
3363,163.84,0.0
3364,163.69,0.0
3365,163.94,0.0
3366,164.18,0.0
3367,164.2,0.0
3368,164.2,0.0
3369,164.12,0.0
3370,164.15,0.0
3371,164.0,0.0
3372,164.1,0.0
3373,164.04,0.0
3374,164.16,0.0
3375,164.34,0.0
3376,164.35,0.0
3377,164.34,0.0
3378,164.3,0.0
3379,164.46,0.0
3380,164.62,0.0
3381,164.64,0.0
3382,164.33,0.0
3383,164.45,0.0
3384,164.66,0.0
3385,164.64,0.0
3386,164.49,0.0
3387,164.56,0.0
3388,164.62,0.0
3389,164.36,0.0
3390,164.45,0.0
3391,164.5,0.0
3392,164.47,0.0
3393,164.57,0.0
3394,164.5,0.0
3395,164.46,0.0
3396,164.65,0.0
3397,164.64,0.0
3398,164.79,0.0
3399,164.43,0.0
3400,164.54,0.0
3401,164.41,0.0
3402,164.49,0.0
3403,164.43,0.0
3404,164.6,0.0
3405,164.76,0.0
3406,164.6,0.0
3407,164.67,0.0
3408,164.61,0.0
3409,164.53,0.0
3410,164.76,0.0
3411,164.8,0.0
3412,164.7,0.0
3413,164.98,0.0
3414,165.0,0.0
3415,164.8,0.0
3416,164.87,0.0
3417,165.05,0.0
3418,164.96,0.0
3419,164.74,0.0
3420,164.93,0.0
3421,165.41,0.0
3422,165.24,0.0
3423,165.13,0.0
3424,165.1,0.0
3425,165.45,0.0
3426,165.31,0.0
3427,165.3,0.0
3428,165.23,0.0
3429,165.21,0.0
3430,165.24,0.0
3431,165.41,0.0
3432,165.4,0.0
3433,165.36,0.0
3434,165.57,0.0
3435,165.47,0.0
3436,165.45,0.0
3437,165.15,0.0
3438,165.37,0.0
3439,164.98,0.0
3440,165.14,0.0
3441,165.24,0.0
3442,165.1,0.0
3443,164.99,0.0
3444,165.24,0.0
3445,164.94,0.0
3446,164.81,0.0
3447,164.63,0.0
3448,164.65,0.0
3449,164.66,0.0
3450,164.73,0.0
3451,164.74,0.0
3452,164.87,0.0
3453,164.89,0.0
3454,165.38,0.0
3455,165.17,0.0
3456,165.33,0.0
3457,165.82,0.0
3458,165.49,0.0
3459,165.52,0.0
3460,165.57,0.0
3461,165.64,0.0
3462,165.66,0.0
3463,165.65,0.0
3464,165.62,0.0
3465,165.76,0.0
3466,165.71,0.0
3467,165.54,0.0
3468,165.72,0.0
3469,165.75,0.0
3470,165.84,0.0
3471,165.75,0.0
3472,166.09,0.0
3473,165.81,0.0
3474,166.07,0.0
3475,166.05,0.0
3476,165.94,0.0
3477,165.82,0.0
3478,166.02,0.0
3479,165.79,0.0
3480,166.13,0.0
3481,166.14,0.0
3482,166.29,0.0
3483,166.16,0.0
3484,166.09,0.0
3485,166.04,0.0
3486,166.04,0.0
3487,166.0,0.0
3488,166.03,0.0
3489,165.88,0.0
3490,166.19,0.0
3491,166.21,0.0
3492,166.09,0.0
3493,165.75,0.0
3494,165.86,0.0
3495,165.97,0.0
3496,165.8,0.0
3497,166.02,0.0
3498,166.18,0.0
3499,166.44,0.0
3500,166.36,0.0
3501,166.43,0.0
3502,166.33,0.0
3503,166.07,0.0
3504,166.38,0.0
3505,166.39,0.0
3506,166.0,0.0
3507,166.23,0.0
3508,166.11,0.0
3509,165.98,0.0
3510,166.27,0.0
3511,166.58,0.0
3512,166.85,0.0
3513,166.75,0.0
3514,166.81,0.0
3515,166.86,0.0
3516,166.87,0.0
3517,167.11,0.0
3518,167.1,0.0
3519,167.28,0.0
3520,167.22,0.0
3521,167.1,0.0
3522,167.05,0.0
3523,166.8,0.0
3524,167.16,0.0
3525,167.39,0.0
3526,167.31,0.0
3527,167.34,0.0
3528,167.32,0.0
3529,167.14,0.0
3530,167.11,0.0
3531,167.13,0.0
3532,167.42,0.0
3533,167.43,0.0
3534,167.38,0.0
3535,167.23,0.0
3536,167.15,0.0
3537,167.27,0.0
3538,167.17,0.0
3539,167.16,0.0
3540,166.94,0.0
3541,167.17,0.0
3542,167.26,0.0
3543,167.41,0.0
3544,167.55,0.0
3545,167.53,0.0
3546,167.43,0.0
3547,167.46,0.0
3548,167.34,0.0
3549,167.27,0.0
3550,167.3,0.0
3551,167.26,0.0
3552,167.3,0.0
3553,167.04,0.0
3554,166.84,0.0
3555,166.55,0.0
3556,166.29,0.0
3557,166.41,0.0
3558,166.37,0.0
3559,166.5,0.0
3560,166.54,0.0
3561,166.59,0.0
3562,166.76,0.0
3563,166.56,0.0
3564,166.67,0.0
3565,166.67,0.0
3566,166.67,0.0
3567,166.71,0.0
3568,166.75,0.0
3569,167.0,0.0
3570,166.81,0.0
3571,166.71,0.0
3572,166.73,0.0
3573,166.73,0.0
3574,166.49,0.0
3575,166.61,0.0
3576,166.75,0.0
3577,166.78,0.0
3578,166.76,0.0
3579,166.89,0.0
3580,167.01,0.0
3581,167.07,0.0
3582,167.17,0.0
3583,167.23,0.0
3584,167.46,0.0
3585,167.35,0.0
3586,167.14,0.0
3587,167.32,0.0
3588,167.21,0.0
3589,167.17,0.0
3590,167.15,0.0
3591,167.12,0.0
3592,166.91,0.0
3593,167.27,0.0
3594,167.43,0.0
3595,167.7,0.0
3596,167.56,0.0
3597,167.41,0.0
3598,167.48,0.0
3599,167.38,0.0
3600,167.13,0.0
3601,167.38,0.0
3602,167.61,0.0
3603,167.65,0.0
3604,167.67,0.0
3605,167.94,0.0
3606,167.87,0.0
3607,167.84,0.0
3608,167.64,0.0
3609,167.83,0.0
3610,167.69,0.0
3611,167.54,0.0
3612,167.57,0.0
3613,167.54,0.0
3614,167.45,0.0
3615,167.89,0.0
3616,167.57,0.0
3617,167.57,0.0
3618,167.47,0.0
3619,167.66,0.0
3620,167.31,0.0
3621,167.37,0.0
3622,167.15,0.0
3623,167.27,0.0
3624,167.3,0.0
3625,167.28,0.0
3626,167.7,0.0
3627,167.64,0.0
3628,167.65,0.0
3629,167.29,0.0
3630,167.46,0.0
3631,167.35,0.0
3632,167.4,0.0
3633,167.45,0.0
3634,167.31,0.0
3635,167.23,0.0
3636,167.34,0.0
3637,167.21,0.0
3638,167.3,0.0
3639,167.1,0.0
3640,167.12,0.0
3641,166.77,0.0
3642,166.75,0.0
3643,166.69,0.0
3644,166.53,0.0
3645,166.6,0.0
3646,166.59,0.0
3647,166.67,0.0
3648,166.63,0.0
3649,166.59,0.0
3650,166.47,0.0
3651,166.54,0.0
3652,166.41,0.0
3653,166.3,0.0
3654,166.49,0.0
3655,166.27,0.0
3656,166.34,0.0
3657,166.32,0.0
3658,166.61,0.0
3659,166.88,0.0
3660,167.07,0.0
3661,167.01,0.0
3662,167.12,0.0
3663,167.04,0.0
3664,166.84,0.0
3665,166.88,0.0
3666,167.05,0.0
3667,167.06,0.0
3668,166.91,0.0
3669,166.92,0.0
3670,166.93,0.0
3671,166.69,0.0
3672,166.66,0.0
3673,166.68,0.0
3674,166.79,0.0
3675,166.71,0.0
3676,166.66,0.0
3677,166.79,0.0
3678,166.68,0.0
3679,166.76,0.0
3680,166.53,0.0
3681,166.25,0.0
3682,166.38,0.0
3683,166.34,0.0
3684,166.34,0.0
3685,166.25,0.0
3686,165.98,0.0
3687,165.91,0.0
3688,165.87,0.0
3689,165.97,0.0
3690,166.0,0.0
3691,166.01,0.0
3692,166.19,0.0
3693,166.2,0.0
3694,165.98,0.0
3695,166.17,0.0
3696,166.07,0.0
3697,166.3,0.0
3698,166.18,0.0
3699,166.1,0.0
3700,165.99,0.0
3701,166.16,0.0
3702,166.2,0.0
3703,166.22,0.0
3704,166.06,0.0
3705,166.27,0.0
3706,166.43,0.0
3707,166.39,0.0
3708,166.37,0.0
3709,166.25,0.0
3710,166.33,0.0
3711,166.3,0.0
3712,166.36,0.0
3713,166.46,0.0
3714,166.47,0.0
3715,166.17,0.0
3716,166.15,0.0
3717,166.46,0.0
3718,166.64,0.0
3719,166.59,0.0
3720,166.32,0.0
3721,166.28,0.0
3722,166.46,0.0
3723,166.36,0.0
3724,166.37,0.0
3725,166.21,0.0
3726,166.22,0.0
3727,166.22,0.0
3728,165.98,0.0
3729,165.71,0.0
3730,165.62,0.0
3731,166.13,0.0
3732,165.88,0.0
3733,165.63,0.0
3734,165.52,0.0
3735,165.58,0.0
3736,165.7,0.0
3737,165.7,0.0
3738,165.84,0.0
3739,165.8,0.0
3740,165.85,0.0
3741,165.78,0.0
3742,165.94,0.0
3743,165.87,0.0
3744,165.88,0.0
3745,166.11,0.0
3746,165.99,0.0
3747,166.07,0.0
3748,166.37,0.0
3749,166.27,0.0
3750,166.38,0.0
3751,166.41,0.0
3752,166.13,0.0
3753,166.03,0.0
3754,166.03,0.0
3755,166.05,0.0
3756,166.19,0.0
3757,166.15,0.0
3758,166.05,0.0
3759,166.02,0.0
3760,166.18,0.0
3761,166.11,0.0
3762,166.01,0.0
3763,165.92,0.0
3764,165.99,0.0
3765,166.05,0.0
3766,165.93,0.0
3767,166.22,0.0
3768,166.29,0.0
3769,166.22,0.0
3770,166.11,0.0
3771,166.23,0.0
3772,166.42,0.0
3773,166.27,0.0
3774,166.38,0.0
3775,166.25,0.0
3776,166.45,0.0
3777,166.48,0.0
3778,166.61,0.0
3779,166.26,0.0
3780,166.22,0.0
3781,166.04,0.0
3782,166.33,0.0
3783,166.53,0.0
3784,166.34,0.0
3785,166.51,0.0
3786,166.63,0.0
3787,166.56,0.0
3788,166.65,0.0
3789,166.71,0.0
3790,166.85,0.0
3791,166.48,0.0
3792,166.62,0.0
3793,166.5,0.0
3794,166.36,0.0
3795,166.52,0.0
3796,166.55,0.0
3797,166.63,0.0
3798,166.78,0.0
3799,166.49,0.0
3800,166.36,0.0
3801,166.47,0.0
3802,166.73,0.0
3803,166.89,0.0
3804,167.08,0.0
3805,166.88,0.0
3806,167.05,0.0
3807,167.26,0.0
3808,167.16,0.0
3809,167.0,0.0
3810,167.27,0.0
3811,167.16,0.0
3812,167.2,0.0
3813,166.89,0.0
3814,166.73,0.0
3815,166.81,0.0
3816,166.91,0.0
3817,166.73,0.0
3818,166.56,0.0
3819,166.17,0.0
3820,166.24,0.0
3821,166.13,0.0
3822,166.16,0.0
3823,166.1,0.0
3824,165.87,0.0
3825,165.85,0.0
3826,166.02,0.0
3827,165.83,0.0
3828,165.86,0.0
3829,166.18,0.0
3830,166.07,0.0
3831,166.27,0.0
3832,166.32,0.0
3833,166.17,0.0
3834,166.4,0.0
3835,166.44,0.0
3836,166.3,0.0
3837,166.27,0.0
3838,166.25,0.0
3839,166.35,0.0
3840,166.12,0.0
3841,166.42,0.0
3842,165.88,0.0
3843,166.11,0.0
3844,166.1,0.0
3845,165.89,0.0
3846,165.82,0.0
3847,166.04,0.0
3848,166.04,0.0
3849,165.83,0.0
3850,165.72,0.0
3851,165.78,0.0
3852,165.92,0.0
3853,165.89,0.0
3854,166.04,0.0
3855,165.98,0.0
3856,165.92,0.0
3857,165.76,0.0
3858,165.89,0.0
3859,166.14,0.0
3860,166.04,0.0
3861,165.68,0.0
3862,166.01,0.0
3863,165.97,0.0
3864,165.98,0.0
3865,166.23,0.0
3866,166.28,0.0
3867,166.1,0.0
3868,166.26,0.0
3869,166.35,0.0
3870,166.29,0.0
3871,166.24,0.0
3872,166.35,0.0
3873,165.91,0.0
3874,166.13,0.0
3875,165.95,0.0
3876,165.67,0.0
3877,165.55,0.0
